method,value,type
SEDR,1.4668228864962598,ILISI
SEDR,1.3512945844225468,ILISI
SEDR,1.7210992854121394,ILISI
SEDR,1.456582778172887,ILISI
SEDR,1.4908331769097083,ILISI
SEDR,1.4974056932052167,ILISI
SEDR,1.5557313148693914,ILISI
SEDR,1.3271823800172118,ILISI
SEDR,1.1937939800062234,ILISI
SEDR,1.6004469716101966,ILISI
SEDR,1.1259263056959619,ILISI
SEDR,1.5383289301974197,ILISI
SEDR,1.559822112077049,ILISI
SEDR,1.7076471442132386,ILISI
SEDR,1.999999459126643,ILISI
SEDR,1.6059990045261328,ILISI
SEDR,1.5903088824021836,ILISI
SEDR,1.9860815835575159,ILISI
SEDR,1.4910301019975432,ILISI
SEDR,1.8695380837747397,ILISI
SEDR,1.6644192180009583,ILISI
SEDR,1.5608902355459133,ILISI
SEDR,1.563381773764343,ILISI
SEDR,1.4396840734880048,ILISI
SEDR,1.8063060722392899,ILISI
SEDR,1.1761083655486246,ILISI
SEDR,1.3338716730027433,ILISI
SEDR,1.2179617574594142,ILISI
SEDR,1.584888115768268,ILISI
SEDR,1.3983804819651995,ILISI
SEDR,1.999361690722969,ILISI
SEDR,1.7908786858423524,ILISI
SEDR,1.6633245527220297,ILISI
SEDR,1.4000329591629705,ILISI
SEDR,1.299627463890254,ILISI
SEDR,1.8496470916945247,ILISI
SEDR,1.58557992389152,ILISI
SEDR,1.7514593023873275,ILISI
SEDR,1.1969607549983023,ILISI
SEDR,1.8072991333522834,ILISI
SEDR,1.4244193608368307,ILISI
SEDR,1.7600438084795855,ILISI
SEDR,1.6497704078651079,ILISI
SEDR,1.987727200318789,ILISI
SEDR,1.3171119028567646,ILISI
SEDR,1.3945591969820554,ILISI
SEDR,1.6708569917491902,ILISI
SEDR,1.7157593668524338,ILISI
SEDR,1.9999325211134815,ILISI
SEDR,1.7912746511473485,ILISI
SEDR,1.5161745327330622,ILISI
SEDR,1.9837426898285733,ILISI
SEDR,1.4245143223098862,ILISI
SEDR,1.5457166378450733,ILISI
SEDR,1.6253686163837842,ILISI
SEDR,1.177392649275312,ILISI
SEDR,1.3696933995365463,ILISI
SEDR,1.95790834638733,ILISI
SEDR,1.1642774783766807,ILISI
SEDR,1.4590078629301892,ILISI
SEDR,1.3320741859725689,ILISI
SEDR,1.8554029500025064,ILISI
SEDR,1.9661850977921442,ILISI
SEDR,1.4248601230180817,ILISI
SEDR,1.2309389048087733,ILISI
SEDR,1.9984344270327767,ILISI
SEDR,1.3939708942667999,ILISI
SEDR,1.8843114910439016,ILISI
SEDR,1.738583084121068,ILISI
SEDR,1.6252697593408376,ILISI
SEDR,1.5266344158910334,ILISI
SEDR,1.6669865813403948,ILISI
SEDR,1.4124434007936064,ILISI
SEDR,1.192009493047544,ILISI
SEDR,1.893210979846831,ILISI
SEDR,1.9623474293378698,ILISI
SEDR,1.27968265257472,ILISI
SEDR,1.5061767255569134,ILISI
SEDR,1.9092247324824603,ILISI
SEDR,1.3110525431268163,ILISI
SEDR,1.7153013439391513,ILISI
SEDR,1.67005053543851,ILISI
SEDR,1.5657573897055637,ILISI
SEDR,1.5671854755678802,ILISI
SEDR,1.3069092826699047,ILISI
SEDR,1.9377598497242792,ILISI
SEDR,1.28197462058778,ILISI
SEDR,1.5644280369422983,ILISI
SEDR,1.6449415652023598,ILISI
SEDR,1.5279982404245966,ILISI
SEDR,1.650929849262451,ILISI
SEDR,1.991820206401656,ILISI
SEDR,1.3879371746822522,ILISI
SEDR,1.2594403198355186,ILISI
SEDR,1.5007512143341133,ILISI
SEDR,1.972181154407225,ILISI
SEDR,1.9217335313685584,ILISI
SEDR,1.7217140357128087,ILISI
SEDR,1.998365072983982,ILISI
SEDR,1.676915980789028,ILISI
SEDR,1.681715719362899,ILISI
SEDR,1.4560207360886797,ILISI
SEDR,1.3904364646303458,ILISI
SEDR,1.9234938963876806,ILISI
SEDR,1.3711363373263938,ILISI
SEDR,1.6256074831307286,ILISI
SEDR,1.2659491676623387,ILISI
SEDR,1.6772873975009823,ILISI
SEDR,1.380392486813709,ILISI
SEDR,1.998841963353435,ILISI
SEDR,1.6116529307099579,ILISI
SEDR,1.7038826898509136,ILISI
SEDR,1.2063933242986227,ILISI
SEDR,1.4965574097867027,ILISI
SEDR,1.7342190777822941,ILISI
SEDR,1.9958899519807696,ILISI
SEDR,1.9048118944379795,ILISI
SEDR,1.7288879412288118,ILISI
SEDR,1.4517735778169432,ILISI
SEDR,1.134192250624411,ILISI
SEDR,1.9940672252487328,ILISI
SEDR,1.2714864093478182,ILISI
SEDR,1.2197152722495819,ILISI
SEDR,1.1263457965783388,ILISI
SEDR,1.354604488175237,ILISI
SEDR,1.2707051055531688,ILISI
SEDR,1.1313803635529907,ILISI
SEDR,1.9660884743786529,ILISI
SEDR,1.3116580416894954,ILISI
SEDR,1.5864384493821049,ILISI
SEDR,1.9999391273841034,ILISI
SEDR,1.9970680473046416,ILISI
SEDR,1.4853418077477065,ILISI
SEDR,1.5353651652282196,ILISI
SEDR,1.9084564150735002,ILISI
SEDR,1.3946176847790217,ILISI
SEDR,1.9990343207925496,ILISI
SEDR,1.5874861833343827,ILISI
SEDR,1.3422381434362274,ILISI
SEDR,1.353394716947041,ILISI
SEDR,1.8477041908911922,ILISI
SEDR,1.7387874008194022,ILISI
SEDR,1.829874603441821,ILISI
SEDR,1.8126526653500803,ILISI
SEDR,1.1756392543257421,ILISI
SEDR,1.4500682980428783,ILISI
SEDR,1.7274060947499628,ILISI
SEDR,1.9303785905652422,ILISI
SEDR,1.979233458107121,ILISI
SEDR,1.9566454455469386,ILISI
SEDR,1.2858920987782976,ILISI
SEDR,1.6048619397190105,ILISI
SEDR,1.8386153499459863,ILISI
SEDR,1.2337190103390343,ILISI
SEDR,1.2788548165876032,ILISI
SEDR,1.9884334880817245,ILISI
SEDR,1.1012942390414877,ILISI
SEDR,1.688169642515143,ILISI
SEDR,1.366157645031856,ILISI
SEDR,1.6647657965942648,ILISI
SEDR,1.4065766708651677,ILISI
SEDR,1.280461397624524,ILISI
SEDR,1.8488583229581375,ILISI
SEDR,1.5841064841610668,ILISI
SEDR,1.3102591256320195,ILISI
SEDR,1.9624831582883224,ILISI
SEDR,1.3506525630243704,ILISI
SEDR,1.391043770028492,ILISI
SEDR,1.5031768823179248,ILISI
SEDR,1.9441045192238557,ILISI
SEDR,1.354275959259383,ILISI
SEDR,1.3456784007320004,ILISI
SEDR,1.141648103138932,ILISI
SEDR,1.9976935634432502,ILISI
SEDR,1.5260672333498526,ILISI
SEDR,1.3597412624639365,ILISI
SEDR,1.4625148904415806,ILISI
SEDR,1.5825652634411111,ILISI
SEDR,1.08639489309572,ILISI
SEDR,1.4893885522217567,ILISI
SEDR,1.952155512491369,ILISI
SEDR,1.171965841907223,ILISI
SEDR,1.556599460768156,ILISI
SEDR,1.3483547996177407,ILISI
SEDR,1.7361781821309303,ILISI
SEDR,1.189617753222457,ILISI
SEDR,1.772354660993736,ILISI
SEDR,1.8053792763987322,ILISI
SEDR,1.545374890304873,ILISI
SEDR,1.993692344092159,ILISI
SEDR,1.953462201567772,ILISI
SEDR,1.616943064195428,ILISI
SEDR,1.5223221651924497,ILISI
SEDR,1.9666874308928528,ILISI
SEDR,1.2976692038966449,ILISI
SEDR,1.3744145965603103,ILISI
SEDR,1.3018862691590405,ILISI
SEDR,1.3986533064074664,ILISI
SEDR,1.5388463240616523,ILISI
SEDR,1.9159594943622873,ILISI
SEDR,1.9934077130522945,ILISI
SEDR,1.9963057664703532,ILISI
SEDR,1.7233767571359788,ILISI
SEDR,1.424147422423012,ILISI
SEDR,1.509183451293404,ILISI
SEDR,1.3850710871707699,ILISI
SEDR,1.7312269771200335,ILISI
SEDR,1.2641911898632772,ILISI
SEDR,1.9999560955144216,ILISI
SEDR,1.880380758767346,ILISI
SEDR,1.5949313357938992,ILISI
SEDR,1.3690290463601391,ILISI
SEDR,1.887543752872784,ILISI
SEDR,1.6674345257718508,ILISI
SEDR,1.1883843273690031,ILISI
SEDR,1.8532510007833753,ILISI
SEDR,1.4863999296824708,ILISI
SEDR,1.3860676154541371,ILISI
SEDR,1.9578948114577517,ILISI
SEDR,1.856410790662028,ILISI
SEDR,1.2597199849474054,ILISI
SEDR,1.7975584484995548,ILISI
SEDR,1.9887072268625372,ILISI
SEDR,1.1911316235733387,ILISI
SEDR,1.2206527042382234,ILISI
SEDR,1.9661524259298773,ILISI
SEDR,1.4409515012846743,ILISI
SEDR,1.7395226299239115,ILISI
SEDR,1.7467384143009614,ILISI
SEDR,1.424567813048114,ILISI
SEDR,1.901079443479116,ILISI
SEDR,1.4342087945488928,ILISI
SEDR,1.350647485173356,ILISI
SEDR,1.638092799620201,ILISI
SEDR,1.6939825432579343,ILISI
SEDR,1.1629644528197964,ILISI
SEDR,1.637193750912621,ILISI
SEDR,1.1454812093634352,ILISI
SEDR,1.9773289014817752,ILISI
SEDR,1.7452159321944976,ILISI
SEDR,1.9352362461344537,ILISI
SEDR,1.3434975156761737,ILISI
SEDR,1.3502142020893355,ILISI
SEDR,1.6378629752660154,ILISI
SEDR,1.5842538306226066,ILISI
SEDR,1.9879615585324488,ILISI
SEDR,1.9927340926813983,ILISI
SEDR,1.739085258726321,ILISI
SEDR,1.998763315708178,ILISI
SEDR,1.2978327207899927,ILISI
SEDR,1.955157770547471,ILISI
SEDR,1.2544046308852062,ILISI
SEDR,1.1702570248151816,ILISI
SEDR,1.105297820821876,ILISI
SEDR,1.2611881088872718,ILISI
SEDR,1.5403669022293562,ILISI
SEDR,1.1289175659483999,ILISI
SEDR,1.7669551596517794,ILISI
SEDR,1.5820084734319497,ILISI
SEDR,1.2966655699893912,ILISI
SEDR,1.575519395668581,ILISI
SEDR,1.3217938754046619,ILISI
SEDR,1.459187491649554,ILISI
SEDR,1.4772916615175933,ILISI
SEDR,1.5927578823080897,ILISI
SEDR,1.9928033897553075,ILISI
SEDR,1.6677453126321165,ILISI
SEDR,1.4357381260249555,ILISI
SEDR,1.291464756615927,ILISI
SEDR,1.2321031000561784,ILISI
SEDR,1.3195415416554666,ILISI
SEDR,1.5063638104749688,ILISI
SEDR,1.3492321016637667,ILISI
SEDR,1.9198306270194678,ILISI
SEDR,1.209200427766517,ILISI
SEDR,1.3564011921148844,ILISI
SEDR,1.888591041111164,ILISI
SEDR,1.201210133828357,ILISI
SEDR,1.6608615725565519,ILISI
SEDR,1.2664251182809518,ILISI
SEDR,1.3622093282709282,ILISI
SEDR,1.3350417424448167,ILISI
SEDR,1.625865493578231,ILISI
SEDR,1.19342741590762,ILISI
SEDR,1.954124900223453,ILISI
SEDR,1.528343793465896,ILISI
SEDR,1.2677157461358421,ILISI
SEDR,1.4653433142959857,ILISI
SEDR,1.377244254310997,ILISI
SEDR,1.506083795083511,ILISI
SEDR,1.254533767093853,ILISI
SEDR,1.4802939049667718,ILISI
SEDR,1.6034831484734706,ILISI
SEDR,1.5417871639511544,ILISI
SEDR,1.5086216395567529,ILISI
SEDR,1.0828119377809817,ILISI
SEDR,1.941704939354721,ILISI
SEDR,1.875834281575386,ILISI
SEDR,1.796683423397836,ILISI
SEDR,1.974642191087072,ILISI
SEDR,1.656599459221652,ILISI
SEDR,1.194472377416767,ILISI
SEDR,1.385739509682955,ILISI
SEDR,1.2108511862975928,ILISI
SEDR,1.9873995605006507,ILISI
SEDR,1.3358803000854065,ILISI
SEDR,1.1662311334620712,ILISI
SEDR,1.9681673903730585,ILISI
SEDR,1.9077322561884056,ILISI
SEDR,1.5312601438867581,ILISI
SEDR,1.995313493564252,ILISI
SEDR,1.3675482445677596,ILISI
SEDR,1.3429731116974097,ILISI
SEDR,1.3262177913000512,ILISI
SEDR,1.349679144032349,ILISI
SEDR,1.7259429794925627,ILISI
SEDR,1.4041187967885744,ILISI
SEDR,1.701153338246333,ILISI
SEDR,1.438785525068862,ILISI
SEDR,1.353718021161228,ILISI
SEDR,1.4233143197946592,ILISI
SEDR,1.2253849575694638,ILISI
SEDR,1.9609148186469987,ILISI
SEDR,1.6620327932875727,ILISI
SEDR,1.795247454431104,ILISI
SEDR,1.6967047930638743,ILISI
SEDR,1.538403302049817,ILISI
SEDR,1.91492040648915,ILISI
SEDR,1.2692042754743513,ILISI
SEDR,1.7623591925427657,ILISI
SEDR,1.9975506912957472,ILISI
SEDR,1.8570975935449094,ILISI
SEDR,1.7962215500091752,ILISI
SEDR,1.497490089942553,ILISI
SEDR,1.3998486226295757,ILISI
SEDR,1.8663157919740345,ILISI
SEDR,1.20670210055508,ILISI
SEDR,1.6057886581145937,ILISI
SEDR,1.8805052506234299,ILISI
SEDR,1.8546033277017981,ILISI
SEDR,1.3013044505165254,ILISI
SEDR,1.4821650793334769,ILISI
SEDR,1.5165409506171188,ILISI
SEDR,1.7678404507116612,ILISI
SEDR,1.9994048765415469,ILISI
SEDR,1.5814787133028447,ILISI
SEDR,1.1630637384092508,ILISI
SEDR,1.5945185040574061,ILISI
SEDR,1.802162842500997,ILISI
SEDR,1.8506449756904322,ILISI
SEDR,1.76295766338271,ILISI
SEDR,1.1248779597646814,ILISI
SEDR,1.4230126434580241,ILISI
SEDR,1.3594782950858766,ILISI
SEDR,1.8656856692235753,ILISI
SEDR,1.4502810288566417,ILISI
SEDR,1.4157214020995146,ILISI
SEDR,1.5511314574500974,ILISI
SEDR,1.9186979635119477,ILISI
SEDR,1.4056969024626416,ILISI
SEDR,1.7190508803312303,ILISI
SEDR,1.5802316789820428,ILISI
SEDR,1.656067894673986,ILISI
SEDR,1.5873781895645755,ILISI
SEDR,1.3129436587406333,ILISI
SEDR,1.3840987857340394,ILISI
SEDR,1.1304120516394551,ILISI
SEDR,1.4738279591824797,ILISI
SEDR,1.8499440235997762,ILISI
SEDR,1.194651450853429,ILISI
SEDR,1.971463132323163,ILISI
SEDR,1.4216595989168126,ILISI
SEDR,1.576137942614029,ILISI
SEDR,1.1510651332147441,ILISI
SEDR,1.4165608291996703,ILISI
SEDR,1.6933641043670744,ILISI
SEDR,1.282310340219045,ILISI
SEDR,1.9285703896822686,ILISI
SEDR,1.8796514171444747,ILISI
SEDR,1.9576246359415537,ILISI
SEDR,1.5776641916785996,ILISI
SEDR,1.9752470225300527,ILISI
SEDR,1.2987120069973803,ILISI
SEDR,1.969585824440163,ILISI
SEDR,1.825525423292249,ILISI
SEDR,1.5498312874477984,ILISI
SEDR,1.990498140804569,ILISI
SEDR,1.3666842086028061,ILISI
SEDR,1.8146684633169383,ILISI
SEDR,1.4343407936266175,ILISI
SEDR,1.4365340517789011,ILISI
SEDR,1.9802739923262944,ILISI
SEDR,1.1613009257315743,ILISI
SEDR,1.2807780065784975,ILISI
SEDR,1.4859397468519713,ILISI
SEDR,1.3490340005250916,ILISI
SEDR,1.544101777316912,ILISI
SEDR,1.2584869970430526,ILISI
SEDR,1.8219907226377587,ILISI
SEDR,1.9997342786765275,ILISI
SEDR,1.365691499980303,ILISI
SEDR,1.8480441814927495,ILISI
SEDR,1.1982621666609035,ILISI
SEDR,1.753041573518621,ILISI
SEDR,1.6891133998670333,ILISI
SEDR,1.4122082372704443,ILISI
SEDR,1.7456757463192043,ILISI
SEDR,1.4779876520692494,ILISI
SEDR,1.5154833543219233,ILISI
SEDR,1.9435873114232167,ILISI
SEDR,1.6404053898732918,ILISI
SEDR,1.514447150429772,ILISI
SEDR,1.4293629604294142,ILISI
SEDR,1.2557068610714885,ILISI
SEDR,1.8891935001699842,ILISI
SEDR,1.3334849060634753,ILISI
SEDR,1.2183808070979514,ILISI
SEDR,1.984644276858247,ILISI
SEDR,1.602200652127179,ILISI
SEDR,1.7662660172415103,ILISI
SEDR,1.320410837816606,ILISI
SEDR,1.8854668429214851,ILISI
SEDR,1.5326244607031418,ILISI
SEDR,1.4514042506488338,ILISI
SEDR,1.9874270667548146,ILISI
SEDR,1.7040340618763443,ILISI
SEDR,1.4202807132600763,ILISI
SEDR,1.8015998745060409,ILISI
SEDR,1.4268805273626815,ILISI
SEDR,1.527083701126913,ILISI
SEDR,1.2848770056222985,ILISI
SEDR,1.7201243195690485,ILISI
SEDR,1.5407161800074662,ILISI
SEDR,1.7075288874175507,ILISI
SEDR,1.2610417449007243,ILISI
SEDR,1.7977866776851459,ILISI
SEDR,1.796411641738982,ILISI
SEDR,1.382279928966441,ILISI
SEDR,1.3775413553284834,ILISI
SEDR,1.1638684717664614,ILISI
SEDR,1.9801228362870062,ILISI
SEDR,1.1306051331079945,ILISI
SEDR,1.4049443023593635,ILISI
SEDR,1.84259219524505,ILISI
SEDR,1.2728901527517325,ILISI
SEDR,1.5230866799390748,ILISI
SEDR,1.3553150828936764,ILISI
SEDR,1.1877035020774642,ILISI
SEDR,1.2778644661139846,ILISI
SEDR,1.1207813084172067,ILISI
SEDR,1.7564202159916993,ILISI
SEDR,1.6222723839518354,ILISI
SEDR,1.271015223620105,ILISI
SEDR,1.250657280207063,ILISI
SEDR,1.4902536709997154,ILISI
SEDR,1.3451166547134978,ILISI
SEDR,1.457261737644456,ILISI
SEDR,1.7868105472920717,ILISI
SEDR,1.389617876763432,ILISI
SEDR,1.3789392294277965,ILISI
SEDR,1.280371654842174,ILISI
SEDR,1.6808192244705564,ILISI
SEDR,1.9596090802632322,ILISI
SEDR,1.4382591347857925,ILISI
SEDR,1.547268316023229,ILISI
SEDR,1.770345203902273,ILISI
SEDR,1.9913563457219297,ILISI
SEDR,1.5481916521684715,ILISI
SEDR,1.732074687457909,ILISI
SEDR,1.135297912882613,ILISI
SEDR,1.3001919999574416,ILISI
SEDR,1.8784940485832253,ILISI
SEDR,1.8652886176667611,ILISI
SEDR,1.7570470860261662,ILISI
SEDR,1.9915909936430247,ILISI
SEDR,1.9993160917146948,ILISI
SEDR,1.8615585840228361,ILISI
SEDR,1.3472219385387323,ILISI
SEDR,1.6618697975947445,ILISI
SEDR,1.7136473992984451,ILISI
SEDR,1.8657622404423655,ILISI
SEDR,1.955665277523937,ILISI
SEDR,1.6834983793356706,ILISI
SEDR,1.9929995014172994,ILISI
SEDR,1.89815068213987,ILISI
SEDR,1.5694551608564473,ILISI
SEDR,1.4612178406264413,ILISI
SEDR,1.6729088918487665,ILISI
SEDR,1.7381091849462265,ILISI
SEDR,1.9944072533036874,ILISI
SEDR,1.948618546383585,ILISI
SEDR,1.4594808629638738,ILISI
SEDR,1.396579245928103,ILISI
SEDR,1.1656717211175682,ILISI
SEDR,1.6882665340394905,ILISI
SEDR,1.4351841784180264,ILISI
SEDR,1.9438646355640445,ILISI
SEDR,1.5701401424553754,ILISI
SEDR,1.6062382284828172,ILISI
SEDR,1.1776351337659836,ILISI
SEDR,1.884104214397859,ILISI
SEDR,1.1786473809485734,ILISI
SEDR,1.63832350200996,ILISI
SEDR,1.211312979058323,ILISI
SEDR,1.235360841736175,ILISI
SEDR,1.7155494935439743,ILISI
SEDR,1.5547463051904136,ILISI
SEDR,1.543333326445154,ILISI
SEDR,1.3864628759879978,ILISI
SEDR,1.8685515262496863,ILISI
SEDR,1.8325432908927042,ILISI
SEDR,1.9952995364744512,ILISI
SEDR,1.417366844763534,ILISI
SEDR,1.6993147992538487,ILISI
SEDR,1.640349867097286,ILISI
SEDR,1.549562616419176,ILISI
SEDR,1.9585849310555132,ILISI
SEDR,1.2915486036597739,ILISI
SEDR,1.9155433325395734,ILISI
SEDR,1.3280862242527958,ILISI
SEDR,1.4009312555072064,ILISI
SEDR,1.5892422155271215,ILISI
SEDR,1.9737475410409264,ILISI
SEDR,1.5901606249848392,ILISI
SEDR,1.972803566026462,ILISI
SEDR,1.5248860169403085,ILISI
SEDR,1.9462755394310176,ILISI
SEDR,1.6114028053713039,ILISI
SEDR,1.3111543105899102,ILISI
SEDR,1.237363486488329,ILISI
SEDR,1.787846392057462,ILISI
SEDR,1.4780166284053289,ILISI
SEDR,1.7491295785504455,ILISI
SEDR,1.180535665041666,ILISI
SEDR,1.9639856089182564,ILISI
SEDR,1.5916215912241842,ILISI
SEDR,1.4520643082690028,ILISI
SEDR,1.81360013386326,ILISI
SEDR,1.3733854233246279,ILISI
SEDR,1.2890888417896236,ILISI
SEDR,1.412808785161034,ILISI
SEDR,1.2641630253237643,ILISI
SEDR,1.4951328958642711,ILISI
SEDR,1.407603006538179,ILISI
SEDR,1.4763034836463587,ILISI
SEDR,1.4569983855295294,ILISI
SEDR,1.8307058192252954,ILISI
SEDR,1.5216014523926256,ILISI
SEDR,1.984930362275296,ILISI
SEDR,1.7468782177222413,ILISI
SEDR,1.7978786372335922,ILISI
SEDR,1.783187979585792,ILISI
SEDR,1.8070805868623667,ILISI
SEDR,1.2525164915000488,ILISI
SEDR,1.6840554126951175,ILISI
SEDR,1.816445630814176,ILISI
SEDR,1.5368780946156575,ILISI
SEDR,1.7081415487791967,ILISI
SEDR,1.9828954498557283,ILISI
SEDR,1.2242093731269297,ILISI
SEDR,1.9628926564391043,ILISI
SEDR,1.1041257976074454,ILISI
SEDR,1.6049251925246695,ILISI
SEDR,1.837121566360972,ILISI
SEDR,1.487337423905252,ILISI
SEDR,1.2205305999935019,ILISI
SEDR,1.4953572013387249,ILISI
SEDR,1.869970089861558,ILISI
SEDR,1.7223374401828822,ILISI
SEDR,1.2734051406819917,ILISI
SEDR,1.7216264809055262,ILISI
SEDR,1.2376109727396354,ILISI
SEDR,1.5346083008931144,ILISI
SEDR,1.3583756738467645,ILISI
SEDR,1.9903171155879082,ILISI
SEDR,1.5019918254485045,ILISI
SEDR,1.3701286741887104,ILISI
SEDR,1.5779782765395958,ILISI
SEDR,1.494253729823572,ILISI
SEDR,1.2380943021707185,ILISI
SEDR,1.769430013741541,ILISI
SEDR,1.7393648477373393,ILISI
SEDR,1.7541989700621496,ILISI
SEDR,1.3567406735928884,ILISI
SEDR,1.8325366406268246,ILISI
SEDR,1.9495296342788535,ILISI
SEDR,1.7327631422260965,ILISI
SEDR,1.965338617094086,ILISI
SEDR,1.4621567314984774,ILISI
SEDR,1.2413547160357228,ILISI
SEDR,1.3251630002845465,ILISI
SEDR,1.3535930962598166,ILISI
SEDR,1.4804246310865,ILISI
SEDR,1.9576707123029287,ILISI
SEDR,1.498122216480181,ILISI
SEDR,1.5972285698817732,ILISI
SEDR,1.9941372219759106,ILISI
SEDR,1.3723742414803268,ILISI
SEDR,1.4186833140384503,ILISI
SEDR,1.9956311886906641,ILISI
SEDR,1.981906080506673,ILISI
SEDR,1.7698817541607568,ILISI
SEDR,1.9920671443822295,ILISI
SEDR,1.3566624520834283,ILISI
SEDR,1.2304684772670014,ILISI
SEDR,1.962149539035559,ILISI
SEDR,1.1238970492296236,ILISI
SEDR,1.1464283216138043,ILISI
SEDR,1.2713795203684548,ILISI
SEDR,1.8423343071006824,ILISI
SEDR,1.298785634639441,ILISI
SEDR,1.9553342672030116,ILISI
SEDR,1.8097151304464436,ILISI
SEDR,1.5365707340185955,ILISI
SEDR,1.2431554007242198,ILISI
SEDR,1.6341939017342932,ILISI
SEDR,1.4418830182643698,ILISI
SEDR,1.8661500975142993,ILISI
SEDR,1.6613992333647154,ILISI
SEDR,1.5519997793831524,ILISI
SEDR,1.8142734141694763,ILISI
SEDR,1.6721305933280426,ILISI
SEDR,1.272127160452727,ILISI
SEDR,1.5229306567946277,ILISI
SEDR,1.999585596862723,ILISI
SEDR,1.962885784527216,ILISI
SEDR,1.7145874511593193,ILISI
SEDR,1.6363910172799778,ILISI
SEDR,1.2948169146306612,ILISI
SEDR,1.2887034999632199,ILISI
SEDR,1.1193746043139938,ILISI
SEDR,1.8537342394554541,ILISI
SEDR,1.439017229195538,ILISI
SEDR,1.6492275880896414,ILISI
SEDR,1.2390224701248809,ILISI
SEDR,1.5904902712618734,ILISI
SEDR,1.3033516692993345,ILISI
SEDR,1.7129568439193619,ILISI
SEDR,1.6924633564879628,ILISI
SEDR,1.448502507100428,ILISI
SEDR,1.7255663876764549,ILISI
SEDR,1.942381088375709,ILISI
SEDR,1.916216871427665,ILISI
SEDR,1.446728432159526,ILISI
SEDR,1.8652899238460852,ILISI
SEDR,1.3228630975338205,ILISI
SEDR,1.4719578223006193,ILISI
SEDR,1.3054314082099545,ILISI
SEDR,1.3980032793770747,ILISI
SEDR,1.4489542510736355,ILISI
SEDR,1.258203629739135,ILISI
SEDR,1.5117921485806363,ILISI
SEDR,1.22859752939678,ILISI
SEDR,1.109190553049387,ILISI
SEDR,1.7866158702112531,ILISI
SEDR,1.2259597306465688,ILISI
SEDR,1.5951900547957503,ILISI
SEDR,1.1715050515505543,ILISI
SEDR,1.3526276580554395,ILISI
SEDR,1.4700796310665827,ILISI
SEDR,1.5829741589945043,ILISI
SEDR,1.0366108665695575,ILISI
SEDR,1.9613248486551476,ILISI
SEDR,1.1548578817340795,ILISI
SEDR,1.986591395557842,ILISI
SEDR,1.751353331514229,ILISI
SEDR,1.1904738671528108,ILISI
SEDR,1.2976367783990144,ILISI
SEDR,1.9884906473825967,ILISI
SEDR,1.7245247197600706,ILISI
SEDR,1.6558009995901524,ILISI
SEDR,1.408496689066603,ILISI
SEDR,1.4827034542403115,ILISI
SEDR,1.955956316960352,ILISI
SEDR,1.7767002479898908,ILISI
SEDR,1.993204158064078,ILISI
SEDR,1.9942221863260323,ILISI
SEDR,1.2435150711788174,ILISI
SEDR,1.7061175590063204,ILISI
SEDR,1.5862824260934492,ILISI
SEDR,1.314359665821099,ILISI
SEDR,1.9422868383200138,ILISI
SEDR,1.8801988117167914,ILISI
SEDR,1.9576405154061158,ILISI
SEDR,1.1816356107223178,ILISI
SEDR,1.3141918447381837,ILISI
SEDR,1.0626375619181436,ILISI
SEDR,1.4786598214607125,ILISI
SEDR,1.5592703957593173,ILISI
SEDR,1.9969627941595571,ILISI
SEDR,1.513119468563241,ILISI
SEDR,1.4540817771121195,ILISI
SEDR,1.599254749551155,ILISI
SEDR,1.218077938556289,ILISI
SEDR,1.4887758903242234,ILISI
SEDR,1.7019294003212095,ILISI
SEDR,1.6315324899476749,ILISI
SEDR,1.9910084685318215,ILISI
SEDR,1.280796879867791,ILISI
SEDR,1.437288154736104,ILISI
SEDR,1.737427874341184,ILISI
SEDR,1.7298367256476324,ILISI
SEDR,1.3289297872884405,ILISI
SEDR,1.1880552179779174,ILISI
SEDR,1.2382625834686158,ILISI
SEDR,1.2675600699680973,ILISI
SEDR,1.143103595551872,ILISI
SEDR,1.4391591075970767,ILISI
SEDR,1.5527480703157628,ILISI
SEDR,1.2377913796383706,ILISI
SEDR,1.967861230837284,ILISI
SEDR,1.1349819267715782,ILISI
SEDR,1.1574401383918596,ILISI
SEDR,1.5421131351372799,ILISI
SEDR,1.3291718258244691,ILISI
SEDR,1.5280669227120318,ILISI
SEDR,1.42708296217526,ILISI
SEDR,1.8866232833874583,ILISI
SEDR,1.924655098592315,ILISI
SEDR,1.295320691791311,ILISI
SEDR,1.8821093741044301,ILISI
SEDR,1.2675496634209515,ILISI
SEDR,1.5651019024752482,ILISI
SEDR,1.2415665799871964,ILISI
SEDR,1.6898763786881577,ILISI
SEDR,1.4982826459501095,ILISI
SEDR,1.8970065959497344,ILISI
SEDR,1.3054925401595283,ILISI
SEDR,1.3115376620377406,ILISI
SEDR,1.4195408223617154,ILISI
SEDR,1.276670920143019,ILISI
SEDR,1.309868789485208,ILISI
SEDR,1.350500352335435,ILISI
SEDR,1.3746248676170845,ILISI
SEDR,1.8320518308767124,ILISI
SEDR,1.2570219199047237,ILISI
SEDR,1.9997890371668674,ILISI
SEDR,1.7455804960991514,ILISI
SEDR,1.2992951300925617,ILISI
SEDR,1.5989866010643838,ILISI
SEDR,1.4231420736338387,ILISI
SEDR,1.369691114752597,ILISI
SEDR,1.2190473374355406,ILISI
SEDR,1.2931722115662767,ILISI
SEDR,1.7717749602433275,ILISI
SEDR,1.168695253685778,ILISI
