method,value,type
SEDR,1.0,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,2.5351038600324407,CLISI
SEDR,1.5741793030039803,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.005222859758127,CLISI
SEDR,2.142614255457702,CLISI
SEDR,1.244143223546652,CLISI
SEDR,1.9398592493297382,CLISI
SEDR,1.0112718086633337,CLISI
SEDR,1.0384457408209837,CLISI
SEDR,2.0477171059428976,CLISI
SEDR,1.0,CLISI
SEDR,1.1557254930807428,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.8412417231997138,CLISI
SEDR,1.1737464910742976,CLISI
SEDR,1.760606021115481,CLISI
SEDR,1.6946334698083934,CLISI
SEDR,1.0721959875808478,CLISI
SEDR,1.0528047714368327,CLISI
SEDR,1.8010332054236406,CLISI
SEDR,1.2386657511050907,CLISI
SEDR,1.0,CLISI
SEDR,1.011894927605679,CLISI
SEDR,1.0775009955566623,CLISI
SEDR,1.0,CLISI
SEDR,1.0058720772644418,CLISI
SEDR,1.3906228637102234,CLISI
SEDR,1.0945707308419017,CLISI
SEDR,1.2588044579191406,CLISI
SEDR,2.341973390546659,CLISI
SEDR,1.0714594642632773,CLISI
SEDR,1.299271763117348,CLISI
SEDR,2.006866329777114,CLISI
SEDR,1.0602012099039027,CLISI
SEDR,1.0,CLISI
SEDR,1.915485862893709,CLISI
SEDR,1.1585876569512013,CLISI
SEDR,1.0856481629652934,CLISI
SEDR,1.0,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.0,CLISI
SEDR,1.0638765246968045,CLISI
SEDR,1.7897712337251637,CLISI
SEDR,1.650787990891367,CLISI
SEDR,1.2552434415989817,CLISI
SEDR,1.0808676635242256,CLISI
SEDR,1.018788754049344,CLISI
SEDR,1.0851088328891656,CLISI
SEDR,2.101153710058064,CLISI
SEDR,1.8968607676289857,CLISI
SEDR,1.3599940698144972,CLISI
SEDR,1.008983808365388,CLISI
SEDR,2.691414434556511,CLISI
SEDR,1.1452446244961902,CLISI
SEDR,2.3000199383004496,CLISI
SEDR,2.1189321128953846,CLISI
SEDR,1.0565367070289804,CLISI
SEDR,1.0073381733451903,CLISI
SEDR,1.5723863540335945,CLISI
SEDR,1.0196439036119311,CLISI
SEDR,1.0,CLISI
SEDR,2.567068503083686,CLISI
SEDR,1.0975879899856131,CLISI
SEDR,1.7403724289253482,CLISI
SEDR,1.1003526503359886,CLISI
SEDR,1.2533840531467335,CLISI
SEDR,1.1932212133946347,CLISI
SEDR,1.5403822159418856,CLISI
SEDR,1.8280775894676062,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,2.1426614471223404,CLISI
SEDR,1.336037102539868,CLISI
SEDR,1.328764337332692,CLISI
SEDR,1.9973217413169952,CLISI
SEDR,1.297318064204355,CLISI
SEDR,1.7402352774669136,CLISI
SEDR,1.0525222626489692,CLISI
SEDR,1.527197444035138,CLISI
SEDR,1.8336134266267154,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.4653603354024094,CLISI
SEDR,1.2000252496943882,CLISI
SEDR,1.350068763371891,CLISI
SEDR,1.0,CLISI
SEDR,2.5163151092061913,CLISI
SEDR,1.0435318342667719,CLISI
SEDR,1.0,CLISI
SEDR,1.279506876104553,CLISI
SEDR,1.1759542063483386,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.0,CLISI
SEDR,1.0637454334821725,CLISI
SEDR,1.016658617919955,CLISI
SEDR,1.5422572385551236,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.0,CLISI
SEDR,1.0,CLISI
SEDR,1.0215623221021273,CLISI
SEDR,1.0978801974097856,CLISI
SEDR,1.5811318529561138,CLISI
SEDR,1.0553652759997398,CLISI
SEDR,2.1185445056625856,CLISI
SEDR,1.677238720079778,CLISI
SEDR,1.0090671557670605,CLISI
SEDR,1.0911861997634578,CLISI
SEDR,1.0881809056325906,CLISI
SEDR,1.009201055879494,CLISI
SEDR,1.013954598895377,CLISI
SEDR,1.2960390375392947,CLISI
SEDR,1.139387131980034,CLISI
SEDR,1.0064379827086343,CLISI
SEDR,1.8596944911069615,CLISI
SEDR,1.0076231137801313,CLISI
SEDR,1.1332285707805472,CLISI
SEDR,1.2482544143247407,CLISI
SEDR,1.6776423859683518,CLISI
SEDR,1.0661012855139218,CLISI
SEDR,1.1111680230132897,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.3757505016114933,CLISI
SEDR,1.9831396533494237,CLISI
SEDR,1.0405918495036692,CLISI
SEDR,1.0733736370013447,CLISI
SEDR,1.404113079339978,CLISI
SEDR,1.154463286757672,CLISI
SEDR,1.067702011724932,CLISI
SEDR,1.5726664073123977,CLISI
SEDR,1.0966435832697925,CLISI
SEDR,1.2627339430396505,CLISI
SEDR,1.6534651752067937,CLISI
SEDR,1.0735040857107037,CLISI
SEDR,1.9802022826886658,CLISI
SEDR,1.9218557241837142,CLISI
SEDR,1.0105287402931642,CLISI
SEDR,1.3455821654697133,CLISI
SEDR,1.1267126224297617,CLISI
SEDR,1.0,CLISI
SEDR,1.1053716929776793,CLISI
SEDR,1.921044734569227,CLISI
SEDR,1.9928121274929467,CLISI
SEDR,2.5183243893275034,CLISI
SEDR,1.2955444762925208,CLISI
SEDR,1.0406640875450075,CLISI
SEDR,1.0925063627761873,CLISI
SEDR,1.6080170238836384,CLISI
SEDR,1.1263285359210102,CLISI
SEDR,1.1488805265723574,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,2.1989597603242097,CLISI
SEDR,1.0,CLISI
SEDR,1.5805679096483192,CLISI
SEDR,1.1359747096982895,CLISI
SEDR,1.084636655339564,CLISI
SEDR,2.139459170098632,CLISI
SEDR,1.2241030313358385,CLISI
SEDR,1.0,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.7733314365995063,CLISI
SEDR,1.9988826252002259,CLISI
SEDR,1.1174459156840482,CLISI
SEDR,1.6986804445543995,CLISI
SEDR,1.0754285004922457,CLISI
SEDR,1.479695047379791,CLISI
SEDR,1.536422288181544,CLISI
SEDR,1.0850208838325057,CLISI
SEDR,1.2624393978777415,CLISI
SEDR,1.0181569532945105,CLISI
SEDR,1.343802397092757,CLISI
SEDR,1.860935512844512,CLISI
SEDR,1.5482844369534987,CLISI
SEDR,1.126977618864627,CLISI
SEDR,1.577748059690015,CLISI
SEDR,1.1013801686349618,CLISI
SEDR,1.0,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.8214157779340463,CLISI
SEDR,1.7455240055052408,CLISI
SEDR,1.0243873392011773,CLISI
SEDR,1.2271585177787214,CLISI
SEDR,1.419219293798038,CLISI
SEDR,1.121295058956683,CLISI
SEDR,1.5607572410841937,CLISI
SEDR,2.4717202772858986,CLISI
SEDR,1.4629194443982219,CLISI
SEDR,2.6162837217868207,CLISI
SEDR,1.0,CLISI
SEDR,1.9518872029484635,CLISI
SEDR,1.500886232580831,CLISI
SEDR,1.0646321636652702,CLISI
SEDR,2.610869148258585,CLISI
SEDR,1.0,CLISI
SEDR,1.9966146044380897,CLISI
SEDR,1.1272566487732498,CLISI
SEDR,1.3738538688129727,CLISI
SEDR,1.0,CLISI
SEDR,1.0,CLISI
SEDR,2.1947655160108166,CLISI
SEDR,1.07326902712562,CLISI
SEDR,1.3578970480329497,CLISI
SEDR,2.742059846367197,CLISI
SEDR,1.0391802378672585,CLISI
SEDR,1.033486415772636,CLISI
SEDR,1.0357775767428476,CLISI
SEDR,1.5781179431151289,CLISI
SEDR,1.006240102662313,CLISI
SEDR,1.1460726555418628,CLISI
SEDR,1.5768246044251297,CLISI
SEDR,1.145194750360247,CLISI
SEDR,1.0637789345478483,CLISI
SEDR,1.0291017027270173,CLISI
SEDR,1.0,CLISI
SEDR,2.093963008962247,CLISI
SEDR,1.0679099659109912,CLISI
SEDR,1.6636762749997598,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,2.076244061974073,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.754725928526053,CLISI
SEDR,1.743167952689999,CLISI
SEDR,1.9584221953409562,CLISI
SEDR,1.8264158647473856,CLISI
SEDR,1.3164644378890993,CLISI
SEDR,1.239734562319745,CLISI
SEDR,1.0647173300310206,CLISI
SEDR,2.3827207516366626,CLISI
SEDR,2.0213867751527532,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.7291855353222938,CLISI
SEDR,1.9791944137208715,CLISI
SEDR,1.2664536293092992,CLISI
SEDR,1.0,CLISI
SEDR,1.1968967458208621,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,2.1608715454361547,CLISI
SEDR,1.0189238222057573,CLISI
SEDR,1.6327137363131383,CLISI
SEDR,1.429530480387769,CLISI
SEDR,1.7967224452746382,CLISI
SEDR,2.5530127534267377,CLISI
SEDR,1.5773146937053895,CLISI
SEDR,1.0989057055382374,CLISI
SEDR,2.5208783574772182,CLISI
SEDR,1.10233845309968,CLISI
SEDR,1.0924496935729033,CLISI
SEDR,1.1006181875023813,CLISI
SEDR,1.0,CLISI
SEDR,1.0978355950199308,CLISI
SEDR,1.4904875188280782,CLISI
SEDR,1.2040749491197835,CLISI
SEDR,1.6135548638107176,CLISI
SEDR,2.4838992995935127,CLISI
SEDR,1.2332865611686314,CLISI
SEDR,1.7677374762755904,CLISI
SEDR,1.0,CLISI
SEDR,1.106033233244001,CLISI
SEDR,1.0,CLISI
SEDR,1.062018423809655,CLISI
SEDR,1.79118737789581,CLISI
SEDR,1.00706067506073,CLISI
SEDR,1.0187497350593488,CLISI
SEDR,1.1457104733016164,CLISI
SEDR,1.3709504830235457,CLISI
SEDR,1.0473960168578365,CLISI
SEDR,1.6677427875047084,CLISI
SEDR,1.7529805129876412,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.9023054359274705,CLISI
SEDR,1.0024197351590054,CLISI
SEDR,1.0732415219125628,CLISI
SEDR,1.5255311952090613,CLISI
SEDR,2.1179807874865704,CLISI
SEDR,3.416995605065759,CLISI
SEDR,1.4184481604042305,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.8552062478950073,CLISI
SEDR,1.2327543953123425,CLISI
SEDR,1.168076868939604,CLISI
SEDR,1.6838814489400873,CLISI
SEDR,1.9241954874481386,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,2.4090181161382844,CLISI
SEDR,2.024921698169009,CLISI
SEDR,1.7670841744952277,CLISI
SEDR,1.2278171143381877,CLISI
SEDR,1.5138900789571492,CLISI
SEDR,2.8159012686930454,CLISI
SEDR,1.9176799642517146,CLISI
SEDR,1.9760523132133199,CLISI
SEDR,1.3832685624586865,CLISI
SEDR,1.9133353686539165,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.7839440004549574,CLISI
SEDR,1.7658115136244348,CLISI
SEDR,1.3249398903855125,CLISI
SEDR,1.4256125348198347,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.0205513249234688,CLISI
SEDR,1.0933198565437523,CLISI
SEDR,1.5538169082445277,CLISI
SEDR,1.9653188577328145,CLISI
SEDR,1.7190732276786158,CLISI
SEDR,1.481914586784293,CLISI
SEDR,1.039648204113554,CLISI
SEDR,1.3746773607814244,CLISI
SEDR,1.6917043158627958,CLISI
SEDR,1.9759586258004007,CLISI
SEDR,1.2281841441953698,CLISI
SEDR,1.0017251462737147,CLISI
SEDR,1.0354086885459124,CLISI
SEDR,1.0424462375101382,CLISI
SEDR,1.1876125603889491,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,1.0323998811344017,CLISI
SEDR,1.8326089554328542,CLISI
SEDR,1.2601109102678472,CLISI
SEDR,1.8782134936359358,CLISI
SEDR,1.2571384037737785,CLISI
SEDR,1.003866334154651,CLISI
SEDR,1.0338285732684263,CLISI
SEDR,1.2938795871426385,CLISI
SEDR,1.0973170843869244,CLISI
SEDR,1.4418154944793073,CLISI
SEDR,1.1389644081770518,CLISI
SEDR,2.219727936692084,CLISI
SEDR,1.1102973623126045,CLISI
SEDR,1.2435257552379149,CLISI
SEDR,1.068457694543427,CLISI
SEDR,1.2859515453606856,CLISI
SEDR,1.4165268380661942,CLISI
SEDR,1.6208595947488795,CLISI
SEDR,1.9978156155383338,CLISI
SEDR,1.129887004226555,CLISI
SEDR,1.4993396321580803,CLISI
SEDR,1.0824542533312194,CLISI
SEDR,1.1203114826034437,CLISI
SEDR,1.0032352585636473,CLISI
SEDR,1.867785064467765,CLISI
SEDR,1.3351304434376905,CLISI
SEDR,1.021119420475579,CLISI
SEDR,1.2363115409149765,CLISI
SEDR,1.2599528680965237,CLISI
SEDR,1.9544220992924501,CLISI
SEDR,2.1078971056999123,CLISI
SEDR,2.2272815039653513,CLISI
SEDR,1.024541896364882,CLISI
SEDR,1.0180216647713338,CLISI
SEDR,1.1469342702322314,CLISI
SEDR,1.8284490127557398,CLISI
SEDR,2.043522375391746,CLISI
SEDR,2.128881571500069,CLISI
SEDR,2.0523824489757687,CLISI
SEDR,1.8405950089071568,CLISI
SEDR,1.6676249347774512,CLISI
SEDR,1.9976369379961618,CLISI
SEDR,1.1659797084982624,CLISI
SEDR,1.0,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.782164361880899,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.0665763444800855,CLISI
SEDR,2.0049429879262184,CLISI
SEDR,1.0623098912766926,CLISI
SEDR,2.2269790164018524,CLISI
SEDR,2.0353933295821642,CLISI
SEDR,1.0797396738798082,CLISI
SEDR,2.0325369489864142,CLISI
SEDR,1.8811933901820688,CLISI
SEDR,2.2247653863224177,CLISI
SEDR,1.899355681237803,CLISI
SEDR,1.0020263720627138,CLISI
SEDR,1.082479974584323,CLISI
SEDR,1.019459704630101,CLISI
SEDR,1.8052100792970776,CLISI
SEDR,1.950439456312533,CLISI
SEDR,1.8290979075333447,CLISI
SEDR,1.1927380848237885,CLISI
SEDR,2.4031634661464767,CLISI
SEDR,1.0195423060265767,CLISI
SEDR,1.049058321563247,CLISI
SEDR,1.1663906243400786,CLISI
SEDR,1.2369175238132348,CLISI
SEDR,1.3062579341045508,CLISI
SEDR,1.7191183523447005,CLISI
SEDR,1.4931658080715928,CLISI
SEDR,1.0,CLISI
SEDR,1.3321972454486213,CLISI
SEDR,1.8984873656283041,CLISI
SEDR,1.6750618394977599,CLISI
SEDR,1.141877406432734,CLISI
SEDR,1.010722875990071,CLISI
SEDR,1.846795675826827,CLISI
SEDR,1.323923672892647,CLISI
SEDR,1.0188000148990835,CLISI
SEDR,1.0089909061213658,CLISI
SEDR,1.0535408304496279,CLISI
SEDR,1.0,CLISI
SEDR,1.0306077933810696,CLISI
SEDR,1.764955920062731,CLISI
SEDR,2.015775621612614,CLISI
SEDR,1.541597097265913,CLISI
SEDR,1.5550286265648094,CLISI
SEDR,1.041369089297868,CLISI
SEDR,1.0733234618128105,CLISI
SEDR,1.010716217926695,CLISI
SEDR,1.0,CLISI
SEDR,1.2478646186036852,CLISI
SEDR,1.952854378052464,CLISI
SEDR,1.0265732477511154,CLISI
SEDR,1.0544941982184908,CLISI
SEDR,1.0377727928094957,CLISI
SEDR,1.2857322621347227,CLISI
SEDR,2.6899715192898057,CLISI
SEDR,1.9052156024793754,CLISI
SEDR,1.0039167977746424,CLISI
SEDR,1.0087672584293605,CLISI
SEDR,1.0222132060718387,CLISI
SEDR,1.8986872091705131,CLISI
SEDR,1.5240172156041292,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.8336425492414794,CLISI
SEDR,1.1453030765599328,CLISI
SEDR,2.08590482247401,CLISI
SEDR,1.9984614037412052,CLISI
SEDR,1.6403473399365942,CLISI
SEDR,1.583369915536606,CLISI
SEDR,2.052064053878193,CLISI
SEDR,1.184567437004191,CLISI
SEDR,1.2290048320473062,CLISI
SEDR,1.0274583659676335,CLISI
SEDR,1.0632057231872567,CLISI
SEDR,1.109273682254862,CLISI
SEDR,1.4739953575094198,CLISI
SEDR,1.9997857906885173,CLISI
SEDR,1.2631119388205765,CLISI
SEDR,1.0372452585667091,CLISI
SEDR,1.4244936285062955,CLISI
SEDR,1.0907873700500998,CLISI
SEDR,1.042036206789348,CLISI
SEDR,1.4593713269175033,CLISI
SEDR,1.6430113519083267,CLISI
SEDR,2.033668445944796,CLISI
SEDR,1.5291874726834094,CLISI
SEDR,1.7804160001785885,CLISI
SEDR,1.0,CLISI
SEDR,1.648679392181597,CLISI
SEDR,2.903204510751105,CLISI
SEDR,1.0078137509073397,CLISI
SEDR,1.808826584556748,CLISI
SEDR,1.164945807450725,CLISI
SEDR,1.5470141250624512,CLISI
SEDR,1.1708738891412696,CLISI
SEDR,1.1388422504676512,CLISI
SEDR,1.183197025582371,CLISI
SEDR,1.3732283586027865,CLISI
SEDR,1.9108498718487084,CLISI
SEDR,1.2122941733423849,CLISI
SEDR,1.5282755975316988,CLISI
SEDR,1.5148245589678677,CLISI
SEDR,1.4693338575650918,CLISI
SEDR,1.0096328819136962,CLISI
SEDR,1.0,CLISI
SEDR,1.098326223839041,CLISI
SEDR,2.15681551000094,CLISI
SEDR,1.9833386403166553,CLISI
SEDR,2.506789575717691,CLISI
SEDR,1.0744375510799655,CLISI
SEDR,1.3589425070647252,CLISI
SEDR,1.0487331100516846,CLISI
SEDR,1.795883880887231,CLISI
SEDR,1.1741357374674364,CLISI
SEDR,1.218503909980161,CLISI
SEDR,1.0123938687392204,CLISI
SEDR,1.1525621421890937,CLISI
SEDR,2.2373934173471888,CLISI
SEDR,1.2133105424414783,CLISI
SEDR,1.7810943099808145,CLISI
SEDR,1.8668543646258362,CLISI
SEDR,1.113336283087886,CLISI
SEDR,1.7369275678359108,CLISI
SEDR,1.0818642788193713,CLISI
SEDR,1.2257239843905532,CLISI
SEDR,1.0000000000000004,CLISI
SEDR,2.567935718379633,CLISI
SEDR,1.4784958169432647,CLISI
SEDR,1.5265040521217306,CLISI
SEDR,1.0229664223190997,CLISI
SEDR,1.4288418992484893,CLISI
SEDR,1.5570206637586528,CLISI
SEDR,1.2823983625927917,CLISI
SEDR,1.2697583310285823,CLISI
SEDR,1.4499544840767722,CLISI
SEDR,1.0737580416309989,CLISI
SEDR,1.8849023816733586,CLISI
SEDR,1.1704369692752312,CLISI
SEDR,2.2390891848583254,CLISI
SEDR,1.5358399045254554,CLISI
SEDR,1.0,CLISI
SEDR,1.2347611832140273,CLISI
SEDR,1.3137022427068628,CLISI
SEDR,1.2765442243510456,CLISI
SEDR,1.0486183818670154,CLISI
SEDR,1.0362983554280318,CLISI
SEDR,1.0669415889794094,CLISI
SEDR,1.6588557825533252,CLISI
SEDR,2.97514867443521,CLISI
SEDR,1.235660812617478,CLISI
SEDR,1.004114596337643,CLISI
SEDR,1.1711871684774409,CLISI
SEDR,1.9020891124151968,CLISI
SEDR,1.1821786207940757,CLISI
SEDR,1.4571454112754938,CLISI
SEDR,1.9811952673000313,CLISI
SEDR,1.0,CLISI
SEDR,1.636333725093362,CLISI
SEDR,1.4612994152677004,CLISI
SEDR,1.0646095385195842,CLISI
SEDR,1.3347362083844652,CLISI
SEDR,1.019902829334474,CLISI
SEDR,1.8047137399047446,CLISI
SEDR,1.504568089345105,CLISI
SEDR,1.5891979875950324,CLISI
SEDR,1.1573588063408953,CLISI
SEDR,1.7605155357535416,CLISI
SEDR,1.2312016248808852,CLISI
SEDR,1.6776173344039256,CLISI
SEDR,1.043330015249134,CLISI
SEDR,1.2278855829140587,CLISI
SEDR,1.1183208060371292,CLISI
SEDR,1.0397270497531566,CLISI
SEDR,2.1198364340182363,CLISI
SEDR,2.0781579737684135,CLISI
SEDR,1.4360315452669896,CLISI
SEDR,1.743153406188074,CLISI
SEDR,1.1406999601477092,CLISI
SEDR,1.262914161797387,CLISI
SEDR,1.4912611627972308,CLISI
SEDR,1.3243663423664624,CLISI
SEDR,1.517064278658852,CLISI
SEDR,1.717801393836232,CLISI
SEDR,1.3248426373394118,CLISI
SEDR,1.0160127849290057,CLISI
SEDR,1.0,CLISI
SEDR,1.123899181507886,CLISI
SEDR,1.2496327047686597,CLISI
SEDR,1.0062006903876999,CLISI
SEDR,1.0,CLISI
SEDR,1.0993522264159576,CLISI
SEDR,1.776827441621788,CLISI
SEDR,1.1263293407984178,CLISI
SEDR,1.0,CLISI
SEDR,1.187819725377389,CLISI
SEDR,1.7588339684253154,CLISI
SEDR,2.605180438419311,CLISI
SEDR,1.611070294745017,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.143867251358638,CLISI
SEDR,1.0126471964835266,CLISI
SEDR,2.650075192077679,CLISI
SEDR,1.0318850147462053,CLISI
SEDR,1.0106127515221786,CLISI
SEDR,1.9059311649261004,CLISI
SEDR,1.6694429492474068,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,0.9999999999999996,CLISI
SEDR,1.237237954785254,CLISI
SEDR,1.453833056481178,CLISI
SEDR,1.1186714726461928,CLISI
SEDR,1.250397048478623,CLISI
SEDR,1.4220977780424247,CLISI
SEDR,1.0379517823963738,CLISI
SEDR,1.5887646684744312,CLISI
SEDR,2.0068300117663185,CLISI
SEDR,2.1680425785367032,CLISI
SEDR,1.6700578203356966,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.321797260275294,CLISI
SEDR,1.8141668900621923,CLISI
SEDR,2.1761748480261294,CLISI
SEDR,1.3183623169687233,CLISI
SEDR,2.4990185668726594,CLISI
SEDR,1.181566653203014,CLISI
SEDR,1.0682420432118205,CLISI
SEDR,1.1542174990441203,CLISI
SEDR,1.5202553005261277,CLISI
SEDR,1.6392194541554461,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.44503881498776,CLISI
SEDR,1.0368331014659862,CLISI
SEDR,1.015418663324379,CLISI
SEDR,1.389487508598032,CLISI
SEDR,1.022053572540413,CLISI
SEDR,2.1793880900219684,CLISI
SEDR,1.2956163313663092,CLISI
SEDR,1.1215458341178164,CLISI
SEDR,1.1791186301664964,CLISI
SEDR,1.0,CLISI
SEDR,1.1334863996377165,CLISI
SEDR,1.030862601660533,CLISI
SEDR,1.1467690036732188,CLISI
SEDR,1.0976221324659754,CLISI
SEDR,1.0822095405050378,CLISI
SEDR,2.2632627893580315,CLISI
SEDR,1.2747863376922688,CLISI
SEDR,1.0897732863583283,CLISI
SEDR,2.00873091002444,CLISI
SEDR,1.978377449368948,CLISI
SEDR,2.6298764223654376,CLISI
SEDR,1.0025057133159847,CLISI
SEDR,1.353880984829136,CLISI
SEDR,1.4458484687850872,CLISI
SEDR,2.3896270559654598,CLISI
SEDR,1.0,CLISI
SEDR,1.9984169552898383,CLISI
SEDR,1.0262921690306837,CLISI
SEDR,1.1636452921113603,CLISI
SEDR,1.262162598298953,CLISI
SEDR,1.9917446721546852,CLISI
SEDR,2.2326088792104843,CLISI
SEDR,1.0877080761417222,CLISI
SEDR,1.0272182989310639,CLISI
SEDR,1.2229971010117582,CLISI
SEDR,1.3137983096542725,CLISI
SEDR,2.0127217739272374,CLISI
SEDR,1.6410059741371952,CLISI
SEDR,1.2084452147186853,CLISI
SEDR,2.9796944464257358,CLISI
SEDR,1.0875777399848443,CLISI
SEDR,1.3148289037717944,CLISI
SEDR,1.6066148480082636,CLISI
SEDR,1.5175074775295372,CLISI
SEDR,1.0575601000248267,CLISI
SEDR,1.0030892486747556,CLISI
SEDR,1.2295402275201823,CLISI
SEDR,1.9747308961210384,CLISI
SEDR,1.558184192807405,CLISI
SEDR,1.1958464274469571,CLISI
SEDR,1.0,CLISI
SEDR,1.63429314390009,CLISI
SEDR,1.5141275136996897,CLISI
SEDR,1.0398187504370613,CLISI
SEDR,1.2584609935671802,CLISI
SEDR,1.3070154067993305,CLISI
SEDR,1.012801021838592,CLISI
SEDR,1.0,CLISI
SEDR,1.5274167804466199,CLISI
SEDR,1.0955588280116972,CLISI
SEDR,1.1810049893206673,CLISI
SEDR,1.008663913199961,CLISI
SEDR,1.9648285316495155,CLISI
SEDR,1.2342574270109825,CLISI
SEDR,1.5962081428563362,CLISI
SEDR,1.843079373297052,CLISI
SEDR,1.1840320654862906,CLISI
SEDR,2.853030113960707,CLISI
SEDR,1.9639192874517688,CLISI
SEDR,1.6280852363593603,CLISI
SEDR,1.0991381650889314,CLISI
SEDR,1.0091160303499807,CLISI
SEDR,2.749851289982197,CLISI
SEDR,1.0157475553316537,CLISI
SEDR,1.0897885196068604,CLISI
SEDR,1.0,CLISI
SEDR,1.21701418526608,CLISI
SEDR,1.5918217350372692,CLISI
SEDR,1.5559111524592135,CLISI
SEDR,1.3164706900021246,CLISI
SEDR,2.113996742019049,CLISI
SEDR,1.0456556209304124,CLISI
SEDR,1.6904087989710512,CLISI
SEDR,1.0191000821203826,CLISI
SEDR,1.1288078434970785,CLISI
SEDR,1.9138751032216532,CLISI
SEDR,1.9388441955562814,CLISI
SEDR,2.488015090321302,CLISI
SEDR,1.5000249697073704,CLISI
SEDR,1.0072648879932016,CLISI
SEDR,1.1857112902016445,CLISI
SEDR,2.0103590561105777,CLISI
SEDR,1.3910962587864877,CLISI
SEDR,1.6468896895961824,CLISI
SEDR,1.2159530022379224,CLISI
SEDR,1.036390824139149,CLISI
SEDR,1.932185230191051,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.511440083694652,CLISI
SEDR,1.060843897390758,CLISI
SEDR,1.1810814008698651,CLISI
SEDR,1.2504831933104739,CLISI
SEDR,1.9298220799030688,CLISI
SEDR,1.311664045179289,CLISI
SEDR,1.8525166366169452,CLISI
SEDR,1.0381354738466106,CLISI
SEDR,1.651172932480939,CLISI
SEDR,1.483980503716464,CLISI
SEDR,1.4882099714887198,CLISI
SEDR,1.2638621565897779,CLISI
SEDR,1.1048010703578706,CLISI
SEDR,2.1050420303659605,CLISI
SEDR,1.0599677250179225,CLISI
SEDR,1.0,CLISI
SEDR,1.6300407692525118,CLISI
SEDR,1.5598929517372933,CLISI
SEDR,1.6055668887673453,CLISI
SEDR,1.838806874066811,CLISI
SEDR,1.2323860659804986,CLISI
SEDR,1.1475241757834156,CLISI
SEDR,1.5844437145064378,CLISI
SEDR,1.7390354940044028,CLISI
SEDR,1.3865442152988248,CLISI
SEDR,1.1602921308617724,CLISI
SEDR,1.2428154620349463,CLISI
SEDR,1.0628860100096855,CLISI
SEDR,1.702212401230658,CLISI
SEDR,1.405335410145363,CLISI
SEDR,1.2055217194410024,CLISI
SEDR,1.091259422799046,CLISI
SEDR,1.8703067942731417,CLISI
SEDR,1.281919084018657,CLISI
SEDR,1.9060899991188227,CLISI
SEDR,1.8925384244650891,CLISI
SEDR,1.0441099483107246,CLISI
SEDR,1.6815578147933556,CLISI
SEDR,1.1973685191306227,CLISI
SEDR,1.9759739551545887,CLISI
SEDR,1.6390532129176196,CLISI
SEDR,1.072912963001185,CLISI
SEDR,1.0000000000000002,CLISI
SEDR,1.9516964253271092,CLISI
SEDR,1.3944917870258338,CLISI
SEDR,1.0016836561651405,CLISI
SEDR,1.036186339805484,CLISI
SEDR,1.003502212462412,CLISI
SEDR,1.305294503756536,CLISI
SEDR,2.7621450419560385,CLISI
SEDR,2.6254198415699,CLISI
SEDR,1.0,CLISI
SEDR,1.5950393229434852,CLISI
SEDR,1.9999371297868629,CLISI
SEDR,4.395845629180918,CLISI
SEDR,1.155201286455751,CLISI
SEDR,3.0825437011831816,CLISI
SEDR,1.2521877491475362,CLISI
SEDR,1.2325552737562144,CLISI
SEDR,1.8331517115629905,CLISI
SEDR,1.78452878579836,CLISI
SEDR,2.3328054459639374,CLISI
SEDR,1.0069698223730097,CLISI
SEDR,2.9768870345659564,CLISI
SEDR,1.4678056652467608,CLISI
SEDR,2.7293360757277085,CLISI
SEDR,1.3617224684123432,CLISI
SEDR,1.0709534884743428,CLISI
SEDR,1.1855475523047723,CLISI
SEDR,1.6209044734021982,CLISI
